"word";"F"
"nombre d' indices";1
"nombre d' informations";1
"nombre d' objets";1
"nombre d' observations";1
"nombre de bases";1
"nombre de caméras";1
"nombre de capteurs";1
"nombre de caractéristiques";1
"nombre de cellules";1
"nombre de changements";1
"nombre de clics";1
"nombre de cliques";1
"nombre de clusters";1
"nombre de comparaisons";1
"nombre de concepts";1
"nombre de couches";1
"nombre de coupures";1
"nombre de critères";1
"nombre de fautes";1
"nombre de liaisons";1
"nombre de liens";1
"nombre de lignes";1
"nombre de manière";1
"nombre de méthodes";1
"nombre de modalités";1
"nombre de mots-clefs";1
"nombre de paliers";1
"nombre de parties";1
"nombre de points";1
"nombre de postures";1
"nombre de publications";1
"nombre de réactions";1
"nombre de scénarios";1
"nombre de services";1
"nombre de sites";1
"nombre de situations";1
"nombre de sources";1
"nombre des règles";1
"nombre des tâches";1
"nombre de suicides";1
"nombre de tentatives";1
"nombre de trames";1
"nombre de transactions";1
"nombre de transitions";1
"nombre de transversalité";1
"nombre de valeur";1
"nombre de valeurs";1
"nombre sans connaissance";1
"noms d' auteurs";1
"noms d' entités";1
"noms de gènes";1
"noms des gènes";1
"normalisation des données";1
"normes du bâtiment";1
"notes des utilisateurs";1
"notices de livres";1
"notion d' ensemble";1
"notion d' évolution";1
"notion d' homogénéité";1
"notion d' importance";1
"notion d' incertitude";1
"notion de cardinalités";1
"notion de carte";1
"notion de centralité";1
"notion de complexité";1
"notion de contexte";1
"notion de créativité";1
"notion de diffuseur";1
"notion de distance";1
"notion de filtre";1
"notion de motifs";1
"notion de pertinence";1
"notion de point";1
"notion de profil";1
"notion de profondeur";1
"notion de proximité";1
"notion de qualité";1
"notion de requête";1
"notion de résumé";1
"notion de séquence";1
"notion des modèles";1
"notion de souplesse";1
"notion de sous-base";1
"notion de sous-ensemble";1
"notion de sous-séquence";1
"notion de structure";1
"notion de système";1
"notion de trajectoire";1
"notion de traverses";1
"notion de valeur-test";1
"notion d’ intention";1
"notions d' homomorphisme";1
"notions d' hypergraphe";1
"notions d' incertitude";1
"notions d' indice";1
"notions de bordures";1
"notions de concepts";1
"notions de gradualité";1
"notions de référentiel";1
"notions de similarité";1
"notions de voisinage";1
"notions en jeu";1
"notions en statistique";1
"novateur de recommandation";1
"novatrice d' analyse";1
"noyau d' entrée";1
"noyau de sortie";1
"noyaux à valeur";1
"noyaux de connaissance";1
"noyaux de graphes";1
"NP-complétude du test";1
"nuage de points";1
"nuages , systèmes";1
"numérisation de documents";1
"numérisation du document";1
"numéros de téléphone";1
"numText_435 Cet article1";1
"numText_840 Au cours";1
"numText_842 Ce papier";1
"objectif à terme";1
"objectif à travers";1
"objectif d' alignement";1
"objectif de discrimination";1
"objectif de réduction";1
"objectif de segmentation";1
"objectif des systèmes";1
"objectif du projet";1
"objectif en temps";1
"objet ( géométrie";1
"objet ( resp";1
"objet de connaissances";1
"objet du marquage";1
"objet en terme";1
"objet l' extraction";1
"objets , relations";1
"objets ( resp";1
"objets à cause";1
"objets des données";1
"objets des sources";1
"objets en rotation";1
"objets sous forme";1
"observation des comportements";1
"observation du fonctionnement";1
"observation en neuro-imagerie";1
"observations en termes";1
"occupation du sol";1
"occurrence des changements";1
"occurrences d' événements";1
"occurrences de classes";1
"occurrences d’ événements";1
"océan Atlantique Nord";1
"octets de documents";1
"œuvre de mécanismes";1
"œuvre de réseaux";1
"œuvre des calculs";1
"oeuvre des mécanismes";1
"œuvre les étapes";1
"œuvre un algorithme";1
"œuvre une évaluation";1
"œuvre une méthode";1
"oeuvre un panel";1
"oeuvre un système";1
"offre des modalités";1
"offre deux représentations";1
"offres et besoins";1
"ontologie , représentation";1
"ontologie comme connaissance";1
"ontologie d' objets";1
"ontologie de plantes";1
"ontologie des modèles";1
"ontologie des notions";1
"ontologie des structures";1
"ontologies , wikis";1
"ontologies ( mappings";1
"ontologies comme ressources";1
"ontologies de domaine";1
"ontologies de structure";1
"ontologies du domaine";1
"ontologies et bases";1
"ontologies par rapport";1
"ontologie un ensemble";1
"opérateur d' agrégation";1
"opérateur d' implication";1
"opérateur de caractère";1
"opérateur de projection";1
"opérateur de sélection";1
"opérateur de visualisation";1
"opérateur du portail";1
"opérateurs d' analyse";1
"opérateurs d' échantillonnage";1
"opérateurs de projection";1
"opérateurs de surveillance";1
"opérateurs d’ agrégation";1
"opération de base";1
"opération de composition";1
"opération de désambiguïsation";1
"opération de jointure";1
"opération de projection";1
"opérations de résumé";1
"opérations de suppression";1
"opinion des juges";1
"opinion du public";1
"opinions et jugements";1
"opportunité sans précédent";1
"opposition aux mesures";1
"optimisation de fonctions";1
"optimisation des algorithmes";1
"optimisation des requêtes";1
"optimisation des systèmes";1
"optimisation du critère";1
"optimisation du processus";1
"optimisation du trafic";1
"optimisation et prise";1
"optimisation la minimisation";1
"optimisation sous contraintes";1
"options d' extraction";1
"optique d' anticipation";1
"optique de classification";1
"ordinateurs et serveurs";1
"ordonnancement des états";1
"ordonnancement des événements";1
"ordonnancement des ressources";1
"ordonnancement par pertinence";1
"ordre , super-ordre";1
"ordre d' apparition";1
"ordre d' extraction";1
"ordre de classement";1
"ordre de pertinence";1
"ordre des données";1
"ordre des lignes";1
"ordre de subsumption";1
"ordre de traitement";1
"ordre de visite";1
"ordres de grandeur";1
"ordres de magnitude";1
"organisation de données";1
"organisation des données";1
"organisation des éléments";1
"organisations , produits";1
"organismes de santé";1
"organismes ou individus";1
"orientation des vecteurs";1
"origine en fonction";1
"oubli des données";1
"ous les composants";1
"outil d' annotation";1
"outil d' investigation";1
"outil de conception";1
"outil de gestion";1
"outil de préparation";1
"outil de production";1
"outil de restitution";1
"outil de support";1
"outils à disposition";1
"outils d' alignement";1
"outils d' analyses";1
"outils d' appropriation";1
"outils d' assistance";1
"outils d' extraction";1
"outils d' inférences";1
"outils d' intervention";1
"outils de construction";1
"outils de consultation";1
"outils de gestion";1
"outils de production";1
"outils de recherche";1
"outils de régression";1
"outils de simulation";1
"outils de suivi";1
"outils de vérification";1
"outils et formalismes";1
"outlier . Or";1
"ouvertures en début";1
"pages , heure";1
"pages « auxiliaires";1
"pages aux descripteurs";1
"pages de navigation";1
"pair-à-pair ( peer-to-peer";1
"paire ( extension";1
"paire de protéines";1
"paire de règles";1
"paires d' items";1
"paires de concepts";1
"paires de requêtes";1
"paires de transactions";1
"pairs ( filtres";1
"pairs ( nombre";1
"pairs du système";1
"palier ce problème";1
"palier ces limitations";1
"panel d' outils";1
"panel de domaines";1
"panoplie de classificateurs";1
"panoplie de requêtes";1
"papier des approches";1
"papier des généralisations";1
"papier notre approche";1
"papier une approche";1
"papier un protocole";1
"papier un système";1
"paradigme d' apprentissage";1
"paradigme d' interrogation";1
"paradigme des flots";1
"paradigme des recherches";1
"paradigmes de navigation";1
"paradigmes de visualisation";1
"paragraphe à paragraphe";1
"parallèles aux axes";1
"parallélisme des opérateurs";1
"paramétrage de poids";1
"paramétrage de processus";1
"paramétrage des recouvrements";1
"paramétrage des visualisations";1
"paramétrages de systèmes";1
"paramètre d' initialisation";1
"paramètre de conception";1
"paramètre de localité";1
"paramètres ( précision";1
"paramètres d' alignement";1
"paramètres d' analyse";1
"paramètres d' apprentissage";1
"paramètres de lissage";1
"paramètres de réglages";1
"paramètres de segmentation";1
"paramètres de variabilité";1
"paramètres du modèle";1
"paraphrases et reformulations";1
"parcours de formations";1
"parcours de recherche";1
"parcours des internautes";1
"parcours de textes";1
"parcours en profondeur";1
"paroles au travers";1
"partage de contextes";1
"partage de données";1
"partage de fichiers";1
"partage de recettes";1
"partage des connaissances";1
"part aux performances";1
"part ces méthodes";1
"part et humanités";1
"participation au marché";1
"particularité du contexte";1
"particularités des entrepôts";1
"particulier , grâce";1
"particulier au domaine";1
"particulier au travers";1
"particulier aux problématiques";1
"particulier d' apprentissage";1
"particulier du fait";1
"particulier en cas";1
"particulierpour la reconnaissance";1
"particuliers du réseau";1
"partie à cause";1
"partie de S";1
"partie des connaissances";1
"partie des données";1
"partie des propriétés";1
"partie du treillis";1
"parties de professionnels";1
"parties du log";1
"partition d' éléments";1
"partition de données";1
"partition des attributs";1
"partition des colonnes";1
"partition des instances";1
"partition des lignes";1
"partition des observations";1
"partition des sommets";1
"partition en colonnes";1
"partition en lignes";1
"partitionnement , détection";1
"partitionnement de données";1
"partitionnement des attributs";1
"partitionnement des cartes";1
"partitionnement des valeurs";1
"partitions de documents";1
"part la manière";1
"part la taille";1
"part le caractère";1
"part les attributs";1
"part les bases";1
"part les calculs";1
"part les mesures";1
"part les poids";1
"part leurs relations";1
"part sa structure";1
"pas de mise";1
"pas de temps";1
"passage aux séquences";1
"passage l' essor";1
"passagers la cabine";1
"pathologies , traitements";1
"patients ( messages";1
"patrimoine de connaissances";1
"patrons de conception";1
"patrons de modélisation";1
"patrons de phrase";1
"patrons et statistiques";1
"paysage à t-1";1
"paysage de densité";1
"perceptron à noyau";1
"performance , qualité";1
"performance de recherche";1
"performance de résolution";1
"performance des algorithmes";1
"performance des approches";1
"performance des classificateurs";1
"performance des classifieurs";1
"performance en fonction";1
"performance en terme";1
"performance en termes";1
"performances de catégorisation";1
"performances de P-ETL";1
"performances de prédiction";1
"performances de prédictions";1
"performances de reconnaissance";1
"performances des classifieurs";1
"performances des descripteurs";1
"performances de similarité";1
"performances des implémentations";1
"performances des méthodes";1
"performances de systèmes";1
"performances du cerveau";1
"performances du classifieur";1
"performances du système";1
"performances en classification";1
"performances en généralisation";1
"performances en rappel-précision";1
"performances en terme";1
"performances son efficacité";1
"période des achats";1
"périodes de temps";1
"permanence les clusters";1
"personnalisation de documents";1
"personnalisation des analyses";1
"personne à domicile";1
"personnes , voitures";1
"perspective du graphe";1
"perspectives ( utilisation";1
"perspectives d' application";1
"perspectives d' intégration";1
"perspectives des wikis";1
"perspectives et défis";1
"perte d' informations";1
"perte de performance";1
"perte de qualité";1
"perte de résultats";1
"perte des mesures";1
"pertes d' informations";1
"pertinence aux passages";1
"pertinence des annotations";1
"pertinence des connexions";1
"pertinence des décisions";1
"pertinence des motifs";1
"pertinence des pages";1
"pertinence des partitions";1
"pertinence des résultats";1
"pertinence des sources";1
"pertinence des sous-ensembles";1
"pertinence du réseau";1
"pertinence du système";1
"pertinences par rapport";1
"P-ETL ( Parallel-ETL";1
"P-ETL en vue";1
"phase d' affectation";1
"phase d' alignement";1
"phase d' application";1
"phase d' entraînement";1
"phase d' intégration";1
