"word";"F"
"nombre de comparaisons";1
"nombre de concepts";1
"nombre de couches";1
"nombre de coupures";1
"nombre de critères";1
"nombre de dimensionset";1
"nombre de données";1
"nombre de fautes";1
"nombre de liaisons";1
"nombre de liens";1
"nombre de lignes";1
"nombre de manière";1
"nombre de méthodes";1
"nombre de modalités";1
"nombre de motifsgénérés";1
"nombre de mots-clefs";1
"nombre de paliers";1
"nombre de points";1
"nombre de postures";1
"nombre de publications";1
"nombre de réactions";1
"nombre de scénarios";1
"nombre de services";1
"nombre de sites";1
"nombre de situations";1
"nombre de sources";1
"nombre des règles";1
"nombre des tâches";1
"nombre de tentatives";1
"nombre de trames";1
"nombre de transactions";1
"nombre de transformationsdans";1
"nombre de transitions";1
"nombre de transversalité";1
"nombre de valeur";1
"nombre de valeursde";1
"nombre de variablesexplicatives";1
"nombre prohibitif derègles";1
"nombre sans connaissance";1
"nombreusessémantiques de noeuds";1
"noms d' auteurs";1
"noms d' entitésnommées";1
"noms de gènes";1
"noms des gènes";1
"non-étiquetéesest une problématique";1
"normes du bâtiment";1
"notably computer supported";1
"no-tamment des entités";1
"notes des utilisateurs";1
"notices de livresissus";1
"notion d' ensemble";1
"notion d' évolution";1
"notion d' homogénéité";1
"notion d' importance";1
"notion d' incertitude";1
"no-tion d' intension";1
"notion de cardinalités";1
"notion de carte";1
"notion de centralité";1
"notion de cléde";1
"notion de complexité";1
"notion de contexte";1
"notion de créativité";1
"notion de filtre";1
"notion de motifs";1
"notion de pertinence";1
"notion de point";1
"notion de profil";1
"notion de profondeur";1
"notion de proximité";1
"notion de règles";1
"notion de requête";1
"notion de résumé";1
"notion de séquence";1
"notion des modèles";1
"notion de souplesse";1
"notion de sous-base";1
"notion de sous-ensemble";1
"notion de sous-séquencediscriminante";1
"notion de structure";1
"notion de système";1
"notion de trajectoire";1
"notion de traverses";1
"notion de valeur-test";1
"notions d' homomorphisme";1
"notions d' hypergraphe";1
"notions d' incertitude";1
"notions d' indice";1
"notions de bordures";1
"notions de concepts";1
"notions de gradualité";1
"notions de référentiel";1
"notions de similarité";1
"notions en jeu";1
"Notreanalyse des indicateurs";1
"Notreapproche de calcul";1
"notresystème de recherche";1
"Nousdiscutons du modèle";1
"Nousfournissons des résultats";1
"Nousprésentons deux stratégies";1
"Nousproposons des idées";1
"nouveaugenre de données";1
"nouveaumodèle de cartes";1
"nouvelleapproche d' ensemble";1
"nouvelleapproche de clustering";1
"nouvelleapproche de détection";1
"nouvelleméthode de prédiction";1
"novateur de recommandationd'articles";1
"novatrice d' analyse";1
"novel algorithm for";1
"novel approaches to";1
"novel approach for";1
"novel model for";1
"novel plagiarism detection";1
"novelties within ontologies";1
"novelty , surprisingness";1
"nowadays to claim";1
"now the new";1
"noyau d' entrée";1
"noyau de sortie";1
"noyau et montronsque";1
"noyaux à valeur";1
"noyaux de connaissance";1
"noyaux de graphes";1
"NP-complétude du test";1
"nuage de points";1
"nuages , systèmes";1
"nucleus of events";1
"numberand the verification";1
"numérisation de documents";1
"numerous , from";1
"objectif à terme";1
"objectif à travers";1
"objectif d' ali-gnement";1
"objectif d' analyserl'impact";1
"objectif de discrimination";1
"objectif de réduction";1
"objectif de segmentation";1
"objectif des systèmes";1
"objectif du projetest";1
"objectif que lesobjets";1
"objet ( géométrie";1
"ob-jet ( resp";1
"objet de connaissances";1
"objet de plusieurstravaux";1
"objet du marquage";1
"objet en terme";1
"objet l' extraction";1
"objets , relations";1
"objets ( resp";1
"objets à cause";1
"objets des images";1
"objets des sources";1
"objets en rotation";1
"objets géographiquesde référence";1
"objets sous forme";1
"observationde certaines relations";1
"observation des comportements";1
"observation du fonctionnement";1
"observation en neuro-imagerie";1
"observations en termes";1
"observations partageantdes paramètres";1
"obtained bilingual classes";1
"obtaining balanced clusters";1
"obtenirde meilleures performances";1
"obtenuest un sous-ensemble";1
"occupation du sol";1
"occurrence des changements";1
"occurrences d' évènements";1
"occurrences de classes";1
"océan Atlantique Nord";1
"octets de documentsbruts";1
"oeuvre de mécanismes";1
"oeuvre de réseaux";1
"oeuvre des calculs";1
"oeuvre des mécanismes";1
"oeuvre les étapes";1
"oeuvre un algorithme";1
"oeuvre une évaluation";1
"oeuvre une méthode";1
"oeuvre un panel";1
"oeuvre un système";1
"of a generalized";1
"of a growing";1
"of a search";1
"ofcomplex natural language";1
"of data sets";1
"offers ability to";1
"offers alarge panel";1
"offers answers to";1
"offers asound performance";1
"offertes par sonimplémentation";1
"offrede meilleures performances";1
"offre des modalités";1
"offre deux représentations";1
"offreplus de perspectives";1
"offres d' assurance";1
"offres et besoins";1
"ofHeuristics to complement";1
"ofhow the two";1
"of its novelty";1
"of relevant documents";1
"of the advances";1
"ombre notammentà cause";1
"omniprésence des nouvellestechnologies";1
"Once it was";1
"one , using";1
"one approach to";1
"one by one";1
"one increases thecomplexity";1
"one is based";1
"One modeling tool";1
"oneof the most";1
"one-pass classification algorithm";1
"ones caused by";1
"online collaboration environments";1
"only after failure";1
"only a novel";1
"only a sample";1
"only justified if";1
"only only returns";1
"ontologieà différentes stratégies";1
"ontologie comme connaissance";1
"ontologie d' objets";1
"ontologie de plantes";1
"ontologie des modèles";1
"ontologie des notions";1
"ontologie des structures";1
"ontologie par correspondance";1
"ontologies , fordetecting";1
"ontologies , wikis";1
"ontologies ( mappings";1
"ontologies à aligneren";1
"ontologies and for";1
"ontologies comme ressources";1
"ontologies de domaine";1
"onto-logies de structure";1
"ontologies du domaine";1
"ontologies et bases";1
"ontologies etdes annotations";1
"ontologies par rapport";1
"ontologie un ensemble";1
"ontologue L' interrogation";1
"ontology mining are";1
"operated likespecialized search";1
"opérateur d' agrégation";1
"opérateur de caractère";1
"opérateur de projection";1
"opérateur de sélectiondu";1
"opérateur de visualisation";1
"opérateurs d' analyse";1
"opérateurs d' échantillonnage";1
"opérateurs de projection";1
"opération de base";1
"opération de composition";1
"opération de désambiguïsation";1
"opé-ration de jointure";1
"opération de projection";1
"opérations de résumé";1
"opérations de suppression";1
"opinion des juges";1
"opinion du public";1
"opinions et jugements";1
"opinionssur les sujets";1
"opportunité sans précédent";1
"opposition aux mesures";1
"optimalité ) dansl'espace";1
"optimisation : nousrecherchons";1
"optimisation de fonctions";1
"optimisation des requêtes";1
"optimisation des systèmes";1
"optimisation du critère";1
"optimisation du processusde";1
"optimisation et prise";1
"optimisation la minimisation";1
"optimisation par unalgorithme";1
"optimisation sous contraintes";1
"optimiserconjointement les dimensions";1
"options d' extraction";1
"optique d' anticipation";1
"optique de classification";1
"optique une méthode";1
"or ( ii";1
"ordinary mobile activity";1
"ordinateurs et serveurs";1
"ordonnancement des états";1
"ordonnancement des événementsles";1
"ordonnancement des ressources";1
"ordonnancementet de temporalité";1
"ordonnancement par pertinence";1
"ordre , super-ordre";1
"ordre croissanten fonction";1
"ordre d' extraction";1
"ordre de classement";1
"ordre de pertinence";1
"ordre des données";1
"ordre des lignes";1
"ordre de subsumption";1
"ordre de traitement";1
"ordre de visite";1
"ordremédical sur Internet";1
"ordres de grandeur";1
"ordres de magnitude";1
"organisation de données";1
"organisation des données";1
"organisation des éléments";1
"organisations , produits";1
"organismes de santé";1
"organismes ou individus";1
"organizations . This";1
"organization to enhance";1
"orientation , unmodèle";1
"orientation des vecteursde";1
"originaled'enrichissement d' ontologie";1
"originalitéde ces cubes";1
"originalité denotre approche";1
"oubli des données";1
"ougroupement de valeur";1
"oureconstruction d' évènements";1
"outil d' annotation";1
"outil d' apprentissage";1
"outil d' investigation";1
"outil de conception";1
"outil de gestion";1
"outil de préparation";1
"outil de production";1
"outil de recherche";1
"outil de restitution";1
"outil de support";1
"outil de veille";1
"outils à disposition";1
"outils d' alignement";1
"outils d' analyses";1
"outils d' appropriation";1
"outils d' assistance";1
"outils d' extraction";1
"outils d' inférences";1
"outils de construction";1
"outils de consultation";1
"outils de gestion";1
"outils de prédiction";1
"outils de production";1
"outils de recherche";1
"outils de régression";1
"outils de simulation";1
"outils de suivi";1
"outils de veille";1
"outils de vérification";1
"outils et formalismes";1
"outilspour la fouille";1
"outlier . Or";1
"outliers ) àdes";1
"outperforms existing overlapping";1
"outperforms two n-gram";1
"output of an";1
"outreillis de concepts";1
"ouverture des données";1
"ouvertures en début";1
"overall divergence between";1
"overcoming data storage";1
"overlapping bi-clustering methods";1
"overlapping methods using";1
"overlaps , allowingto";1
"over linear mixture";1
"P . Benzécri's";1
"pages , heure";1
"pages « auxiliaires";1
"pages aux descripteurs";1
"pages de navigation";1
"pair-à-pair ( peer-to-peer";1
"paire ( extension";1
"paire de protéines";1
"paire de règles";1
"paires d' items";1
"paires de requêtes";1
"pairs ( filtres";1
"pairs ( nombre";1
"pairs du système";1
"palier ce problème";1
"palier ces limitations";1
"panel d' outils";1
"panel de domaines";1
"pannes représente denos";1
"panoplie de classificateurs";1
"panoplie de requêtes";1
"papers in classification";1
"papier concerne lessystèmes";1
"papier des approches";1
"papier des généralisations";1
"papier notre approche";1
"papier nous présentonset";1
"papier présente unalgorithme";1
"papiers de laconférence";1
"papier une approche";1
"papier une méthode";1
"papier un protocole";1
"papier un système";1
"paradigm allows for";1
"paradigme d' apprentissage";1
"paradigme des flots";1
"paradigme des recherches";1
"paradigmes de navigation";1
"paradigmes de visualisation";1
"paradigm shifts when";1
"paragraphe à paragraphe";1
"parallèle les paramètres";1
"parallèles aux axes";1
"parallélisme des opérateurs";1
"paramétrage de poids";1
"paramétrage de processus";1
"paramétrage des recouvrements";1
"paramétrage des visualisations";1
"paramétrages de systèmes";1
"paramètre d' initialisation";1
"paramètre de conception";1
"paramètre de localité";1
"paramètres ( précision";1
"paramètres d' alignement";1
"paramètres d' analyse";1
"paramètres d' apprentissage";1
"paramètres de lissage";1
"paramè-tres de réglages";1
"paramètres de segmentation";1
"paramètres du modèle";1
"paraphrases et reformulations";1
"parBlondel et al";1
"parcimonieusede la log-vraisemblance";1
"parcours de recherche";1
"parcours des internautes";1
"parcours de textes";1
"parcours en profondeur";1
"parl'utilisateur sous réserve";1
"parl'utilisation d' algorithmes";1
"partage de données";1
"partage de fichiers";1
"partage des connaissances";1
"partage de témoignages";1
"part ces méthodes";1
"partdans l' extension";1
"partially overlapping sets";1
"participants . Lecritère";1
"participation au marché";1
"particular how understanding";1
"particular in areas";1
"particularité du contexte";1
"particularly suitable for";1
"particulier , grâce";1
"particulier , sonutilisation";1
"particulier au domaine";1
"particulier au travers";1
"particulier aux problématiques";1
"particulier d' apprentissage";1
"particulier du fait";1
"particulier en cas";1
"particulierpour la reconnaissance";1
"partie à causede";1
"partie à compresseren";1
"partie de S";1
"partie des connaissances";1
"partie des données";1
